excel_row,reason,compte,centre,designation,montant
1619,invalid_required_fields,6810000,93.3.8.3 endoscopie,DOTATION AUX AMORTISSEMENTS,None
1631,invalid_required_fields,6810000,93.3.20.2 Hospitalisations Ophtalmologie,DOTATION AUX AMORTISSEMENTS,None
1653,invalid_required_fields,6810000,93.1.14.1 Pharmacie IB,DOTATION AUX AMORTISSEMENTS,None
1659,invalid_required_fields,6810000,93.3.3.2 Mise en Observations Consultations externes,DOTATION AUX AMORTISSEMENTS,None
1674,invalid_required_fields,6810000,93.3.12.2 Hospitalisations de jour Néphrologie Hémodialyse,DOTATION AUX AMORTISSEMENTS,None
1687,invalid_required_fields,None,93.1.2.3.2 Buanderie,None,None
1698,invalid_required_fields,6810000,93.1.11.1 Brancardage,DOTATION AUX AMORTISSEMENTS,None
1699,invalid_required_fields,6810000,93.1.11.2 Division qualité ,DOTATION AUX AMORTISSEMENTS,None
1701,invalid_required_fields,6810000,93.1.11.4.1 CLIN,DOTATION AUX AMORTISSEMENTS,None
1702,invalid_required_fields,6810000,93.1.11.4.2 Comité 5S,DOTATION AUX AMORTISSEMENTS,None
1704,invalid_required_fields,6810000,93.1.9.2 Cellule de communication,DOTATION AUX AMORTISSEMENTS,None
1706,invalid_required_fields,6810000,93.1.9.4 Prise en charge des Cas sociaux,DOTATION AUX AMORTISSEMENTS,None
1707,invalid_required_fields,6810000,93.1.9.5 MAGAL,DOTATION AUX AMORTISSEMENTS,None
1711,invalid_required_fields,6810000,93.1.5.3.1 Bureau formation,DOTATION AUX AMORTISSEMENTS,None
1713,invalid_required_fields,6810000,93.1.5.3.3 CHST,DOTATION AUX AMORTISSEMENTS,None
1901,invalid_required_fields,None,None,None,2612379784
